date,day,display_name,estimated_cost_cents_max,estimated_cost_cents_min,estimated_distance_miles,estimated_duration_seconds,ride_type,time
1-Mar-18,Thursday,Lyft,948,948,2.49,876,lyft,18:59:04
1-Mar-18,Thursday,Lyft Plus,1623,1623,2.49,876,lyft_plus,18:59:04
1-Mar-18,Thursday,Lyft Lux SUV,3251,3251,2.49,876,lyft_luxsuv,18:59:04
1-Mar-18,Thursday,Lyft Premier,1970,1970,1.88,733,lyft_premier,19:00:03
1-Mar-18,Thursday,Lyft Line,595,595,1.88,733,lyft_line,19:00:03
1-Mar-18,Thursday,Lyft Lux,2561,2561,1.88,733,lyft_lux,19:00:03
1-Mar-18,Thursday,Lyft,992,992,1.88,733,lyft,19:00:03
1-Mar-18,Thursday,Lyft Plus,1697,1697,1.88,733,lyft_plus,19:00:03
1-Mar-18,Thursday,Lyft Lux SUV,3563,3563,1.88,733,lyft_luxsuv,19:00:03
1-Mar-18,Thursday,Lyft Premier,2113,2113,2.26,738,lyft_premier,19:01:03
1-Mar-18,Thursday,Lyft Line,601,601,2.26,738,lyft_line,19:01:03
1-Mar-18,Thursday,Lyft Lux,2754,2754,2.26,738,lyft_lux,19:01:03
1-Mar-18,Thursday,Lyft,1055,1055,2.26,738,lyft,19:01:03
1-Mar-18,Thursday,Lyft Plus,1818,1818,2.26,738,lyft_plus,19:01:03
1-Mar-18,Thursday,Lyft Lux SUV,3773,3773,2.26,738,lyft_luxsuv,19:01:03
1-Mar-18,Thursday,Lyft Premier,3315,3315,2.86,855,lyft_premier,19:02:04
1-Mar-18,Thursday,Lyft Line,1020,1020,2.86,855,lyft_line,19:02:04
1-Mar-18,Thursday,Lyft Lux,4354,4354,2.86,855,lyft_lux,19:02:04
1-Mar-18,Thursday,Lyft,1610,1610,2.86,855,lyft,19:02:04
1-Mar-18,Thursday,Lyft Plus,2840,2840,2.86,855,lyft_plus,19:02:04
1-Mar-18,Thursday,Lyft Lux SUV,5833,5833,2.86,855,lyft_luxsuv,19:02:04
1-Mar-18,Thursday,Lyft Premier,2012,2012,2.94,877,lyft_premier,19:03:03
1-Mar-18,Thursday,Lyft Line,594,594,2.94,877,lyft_line,19:03:03
1-Mar-18,Thursday,Lyft Lux,2595,2595,2.94,877,lyft_lux,19:03:03
1-Mar-18,Thursday,Lyft,1007,1007,2.94,877,lyft,19:03:03
1-Mar-18,Thursday,Lyft Plus,1735,1735,2.94,877,lyft_plus,19:03:03
1-Mar-18,Thursday,Lyft Lux SUV,3444,3444,2.94,877,lyft_luxsuv,19:03:03
1-Mar-18,Thursday,Lyft Premier,1805,1805,2.43,784,lyft_premier,19:04:03
1-Mar-18,Thursday,Lyft Line,529,529,2.43,784,lyft_line,19:04:03
1-Mar-18,Thursday,Lyft Lux,2327,2327,2.43,784,lyft_lux,19:04:03
1-Mar-18,Thursday,Lyft,912,912,2.43,784,lyft,19:04:03
1-Mar-18,Thursday,Lyft Plus,1558,1558,2.43,784,lyft_plus,19:04:03
1-Mar-18,Thursday,Lyft Lux SUV,3152,3152,2.43,784,lyft_luxsuv,19:04:03
1-Mar-18,Thursday,Lyft Premier,2153,2153,1.63,663,lyft_premier,19:05:03
1-Mar-18,Thursday,Lyft Line,637,637,1.63,663,lyft_line,19:05:03
1-Mar-18,Thursday,Lyft Lux,2826,2826,1.63,663,lyft_lux,19:05:03
1-Mar-18,Thursday,Lyft,1079,1079,1.63,663,lyft,19:05:03
1-Mar-18,Thursday,Lyft Plus,1850,1850,1.63,663,lyft_plus,19:05:03
1-Mar-18,Thursday,Lyft Lux SUV,4008,4008,1.63,663,lyft_luxsuv,19:05:03
1-Mar-18,Thursday,Lyft Premier,2135,2135,2.47,674,lyft_premier,19:06:03
1-Mar-18,Thursday,Lyft Line,626,626,2.47,674,lyft_line,19:06:03
1-Mar-18,Thursday,Lyft Lux,2795,2795,2.47,674,lyft_lux,19:06:03
1-Mar-18,Thursday,Lyft,1061,1061,2.47,674,lyft,19:06:03
1-Mar-18,Thursday,Lyft Plus,1835,1835,2.47,674,lyft_plus,19:06:03
1-Mar-18,Thursday,Lyft Lux SUV,3816,3816,2.47,674,lyft_luxsuv,19:06:03
1-Mar-18,Thursday,Lyft Premier,2210,2210,2.49,759,lyft_premier,19:07:03
1-Mar-18,Thursday,Lyft Line,648,648,2.49,759,lyft_line,19:07:03
1-Mar-18,Thursday,Lyft Lux,2881,2881,2.49,759,lyft_lux,19:07:03
1-Mar-18,Thursday,Lyft,1099,1099,2.49,759,lyft,19:07:03
1-Mar-18,Thursday,Lyft Plus,1901,1901,2.49,759,lyft_plus,19:07:03
1-Mar-18,Thursday,Lyft Lux SUV,3912,3912,2.49,759,lyft_luxsuv,19:07:03
1-Mar-18,Thursday,Lyft Premier,2069,2069,1.89,843,lyft_premier,19:08:04
1-Mar-18,Thursday,Lyft Line,779,779,1.89,843,lyft_line,19:08:04
1-Mar-18,Thursday,Lyft Lux,2672,2672,1.89,843,lyft_lux,19:08:04
1-Mar-18,Thursday,Lyft,974,974,1.89,843,lyft,19:08:04
1-Mar-18,Thursday,Lyft Plus,1784,1784,1.89,843,lyft_plus,19:08:04
1-Mar-18,Thursday,Lyft Lux SUV,3686,3686,1.89,843,lyft_luxsuv,19:08:04
1-Mar-18,Thursday,Lyft Premier,1775,1775,2.44,732,lyft_premier,19:09:03
1-Mar-18,Thursday,Lyft Line,573,573,2.44,732,lyft_line,19:09:03
1-Mar-18,Thursday,Lyft Lux,2295,2295,2.44,732,lyft_lux,19:09:03
1-Mar-18,Thursday,Lyft,896,896,2.44,732,lyft,19:09:03
1-Mar-18,Thursday,Lyft Plus,1531,1531,2.44,732,lyft_plus,19:09:03
1-Mar-18,Thursday,Lyft Lux SUV,3116,3116,2.44,732,lyft_luxsuv,19:09:03
1-Mar-18,Thursday,Lyft Premier,2480,2480,3.6,1306,lyft_premier,19:10:04
1-Mar-18,Thursday,Lyft Line,725,725,3.6,1306,lyft_line,19:10:04
1-Mar-18,Thursday,Lyft Lux,3164,3164,3.6,1306,lyft_lux,19:10:04
1-Mar-18,Thursday,Lyft,1229,1229,3.6,1306,lyft,19:10:04
1-Mar-18,Thursday,Lyft Plus,2139,2139,3.6,1306,lyft_plus,19:10:04
1-Mar-18,Thursday,Lyft Lux SUV,4071,4071,3.6,1306,lyft_luxsuv,19:10:04
1-Mar-18,Thursday,Lyft Premier,1799,1799,1.64,625,lyft_premier,19:11:03
1-Mar-18,Thursday,Lyft Line,565,565,1.64,625,lyft_line,19:11:03
1-Mar-18,Thursday,Lyft Lux,2349,2349,1.64,625,lyft_lux,19:11:03
1-Mar-18,Thursday,Lyft,912,912,1.64,625,lyft,19:11:03
1-Mar-18,Thursday,Lyft Plus,1550,1550,1.64,625,lyft_plus,19:11:03
1-Mar-18,Thursday,Lyft Lux SUV,3331,3331,1.64,625,lyft_luxsuv,19:11:03
1-Mar-18,Thursday,Lyft Premier,1932,1932,2.05,609,lyft_premier,19:12:03
1-Mar-18,Thursday,Lyft Line,553,553,2.05,609,lyft_line,19:12:03
1-Mar-18,Thursday,Lyft Lux,2532,2532,2.05,609,lyft_lux,19:12:03
1-Mar-18,Thursday,Lyft,970,970,2.05,609,lyft,19:12:03
1-Mar-18,Thursday,Lyft Plus,1662,1662,2.05,609,lyft_plus,19:12:03
1-Mar-18,Thursday,Lyft Lux SUV,3530,3530,2.05,609,lyft_luxsuv,19:12:03
1-Mar-18,Thursday,Lyft Premier,2208,2208,3.56,908,lyft_premier,19:13:04
1-Mar-18,Thursday,Lyft Line,645,645,3.56,908,lyft_line,19:13:04
1-Mar-18,Thursday,Lyft Lux,2855,2855,3.56,908,lyft_lux,19:13:04
1-Mar-18,Thursday,Lyft,1093,1093,3.56,908,lyft,19:13:04
1-Mar-18,Thursday,Lyft Plus,1901,1901,3.56,908,lyft_plus,19:13:04
1-Mar-18,Thursday,Lyft Lux SUV,3729,3729,3.56,908,lyft_luxsuv,19:13:04
1-Mar-18,Thursday,Lyft Premier,2170,2170,3.17,1022,lyft_premier,19:14:03
1-Mar-18,Thursday,Lyft Line,638,638,3.17,1022,lyft_line,19:14:03
1-Mar-18,Thursday,Lyft Lux,2788,2788,3.17,1022,lyft_lux,19:14:03
1-Mar-18,Thursday,Lyft,1081,1081,3.17,1022,lyft,19:14:03
1-Mar-18,Thursday,Lyft Plus,1872,1872,3.17,1022,lyft_plus,19:14:03
1-Mar-18,Thursday,Lyft Lux SUV,3657,3657,3.17,1022,lyft_luxsuv,19:14:03
1-Mar-18,Thursday,Lyft Premier,1945,1945,2.9,791,lyft_premier,19:15:04
1-Mar-18,Thursday,Lyft Line,574,574,2.9,791,lyft_line,19:15:04
1-Mar-18,Thursday,Lyft Lux,2516,2516,2.9,791,lyft_lux,19:15:04
1-Mar-18,Thursday,Lyft,973,973,2.9,791,lyft,19:15:04
1-Mar-18,Thursday,Lyft Plus,1676,1676,2.9,791,lyft_plus,19:15:04
1-Mar-18,Thursday,Lyft Lux SUV,3358,3358,2.9,791,lyft_luxsuv,19:15:04
1-Mar-18,Thursday,Lyft Premier,1446,1446,1.61,593,lyft_premier,19:16:04
1-Mar-18,Thursday,Lyft Line,456,456,1.61,593,lyft_line,19:16:04
1-Mar-18,Thursday,Lyft Lux,1870,1870,1.61,593,lyft_lux,19:16:04
1-Mar-18,Thursday,Lyft,747,747,1.61,593,lyft,19:16:04
1-Mar-18,Thursday,Lyft Plus,1251,1251,1.61,593,lyft_plus,19:16:04
1-Mar-18,Thursday,Lyft Lux SUV,2652,2652,1.61,593,lyft_luxsuv,19:16:04
1-Mar-18,Thursday,Lyft Premier,2099,2099,2.96,1007,lyft_premier,19:17:04
1-Mar-18,Thursday,Lyft Line,619,619,2.96,1007,lyft_line,19:17:04
1-Mar-18,Thursday,Lyft Lux,2694,2694,2.96,1007,lyft_lux,19:17:04
1-Mar-18,Thursday,Lyft,1049,1049,2.96,1007,lyft,19:17:04
1-Mar-18,Thursday,Lyft Plus,1811,1811,2.96,1007,lyft_plus,19:17:04
1-Mar-18,Thursday,Lyft Lux SUV,3554,3554,2.96,1007,lyft_luxsuv,19:17:04
1-Mar-18,Thursday,Lyft Premier,1939,1939,2.81,821,lyft_premier,19:18:03
1-Mar-18,Thursday,Lyft Line,564,564,2.81,821,lyft_line,19:18:03
1-Mar-18,Thursday,Lyft Lux,2504,2504,2.81,821,lyft_lux,19:18:03
1-Mar-18,Thursday,Lyft,973,973,2.81,821,lyft,19:18:03
1-Mar-18,Thursday,Lyft Plus,1673,1673,2.81,821,lyft_plus,19:18:03
1-Mar-18,Thursday,Lyft Lux SUV,3345,3345,2.81,821,lyft_luxsuv,19:18:03
1-Mar-18,Thursday,Lyft Premier,2592,2592,2.93,1035,lyft_premier,19:19:03
1-Mar-18,Thursday,Lyft Line,768,768,2.93,1035,lyft_line,19:19:03
1-Mar-18,Thursday,Lyft Lux,3347,3347,2.93,1035,lyft_lux,19:19:03
1-Mar-18,Thursday,Lyft,1280,1280,2.93,1035,lyft,19:19:03
1-Mar-18,Thursday,Lyft Plus,2231,2231,2.93,1035,lyft_plus,19:19:03
1-Mar-18,Thursday,Lyft Lux SUV,4425,4425,2.93,1035,lyft_luxsuv,19:19:03
1-Mar-18,Thursday,Lyft Premier,2474,2474,2.85,925,lyft_premier,19:20:03
1-Mar-18,Thursday,Lyft Line,942,942,2.85,925,lyft_line,19:20:03
1-Mar-18,Thursday,Lyft Lux,3207,3207,2.85,925,lyft_lux,19:20:03
1-Mar-18,Thursday,Lyft,1223,1223,2.85,925,lyft,19:20:03
1-Mar-18,Thursday,Lyft Plus,2128,2128,2.85,925,lyft_plus,19:20:03
1-Mar-18,Thursday,Lyft Lux SUV,4270,4270,2.85,925,lyft_luxsuv,19:20:03
1-Mar-18,Thursday,Lyft Premier,1782,1782,2.42,751,lyft_premier,19:21:03
1-Mar-18,Thursday,Lyft Line,550,550,2.42,751,lyft_line,19:21:03
1-Mar-18,Thursday,Lyft Lux,2301,2301,2.42,751,lyft_lux,19:21:03
1-Mar-18,Thursday,Lyft,902,902,2.42,751,lyft,19:21:03
1-Mar-18,Thursday,Lyft Plus,1538,1538,2.42,751,lyft_plus,19:21:03
1-Mar-18,Thursday,Lyft Lux SUV,3122,3122,2.42,751,lyft_luxsuv,19:21:03
1-Mar-18,Thursday,Lyft Premier,2635,2635,4.26,1254,lyft_premier,19:22:03
1-Mar-18,Thursday,Lyft Line,751,751,4.26,1254,lyft_line,19:22:03
1-Mar-18,Thursday,Lyft Lux,3382,3382,4.26,1254,lyft_lux,19:22:03
1-Mar-18,Thursday,Lyft,1295,1295,4.26,1254,lyft,19:22:03
1-Mar-18,Thursday,Lyft Plus,2270,2270,4.26,1254,lyft_plus,19:22:03
1-Mar-18,Thursday,Lyft Lux SUV,4307,4307,4.26,1254,lyft_luxsuv,19:22:03
1-Mar-18,Thursday,Lyft Premier,1925,1925,2.43,970,lyft_premier,19:23:03
1-Mar-18,Thursday,Lyft Line,583,583,2.43,970,lyft_line,19:23:03
1-Mar-18,Thursday,Lyft Lux,2463,2463,2.43,970,lyft_lux,19:23:03
1-Mar-18,Thursday,Lyft,972,972,2.43,970,lyft,19:23:03
1-Mar-18,Thursday,Lyft Plus,1663,1663,2.43,970,lyft_plus,19:23:03
1-Mar-18,Thursday,Lyft Lux SUV,3303,3303,2.43,970,lyft_luxsuv,19:23:03
1-Mar-18,Thursday,Lyft Premier,1666,1666,2.39,584,lyft_premier,19:24:03
1-Mar-18,Thursday,Lyft Line,489,489,2.39,584,lyft_line,19:24:03
1-Mar-18,Thursday,Lyft Lux,2169,2169,2.39,584,lyft_lux,19:24:03
1-Mar-18,Thursday,Lyft,843,843,2.39,584,lyft,19:24:03
1-Mar-18,Thursday,Lyft Plus,1437,1437,2.39,584,lyft_plus,19:24:03
1-Mar-18,Thursday,Lyft Lux SUV,2976,2976,2.39,584,lyft_luxsuv,19:24:03
1-Mar-18,Thursday,Lyft Premier,1828,1828,1.76,609,lyft_premier,19:25:03
1-Mar-18,Thursday,Lyft Line,536,536,1.76,609,lyft_line,19:25:03
1-Mar-18,Thursday,Lyft Lux,2391,2391,1.76,609,lyft_lux,19:25:03
1-Mar-18,Thursday,Lyft,924,924,1.76,609,lyft,19:25:03
1-Mar-18,Thursday,Lyft Plus,1574,1574,1.76,609,lyft_plus,19:25:03
1-Mar-18,Thursday,Lyft Lux SUV,3376,3376,1.76,609,lyft_luxsuv,19:25:03
1-Mar-18,Thursday,Lyft Premier,2577,2577,2.99,987,lyft_premier,19:26:04
1-Mar-18,Thursday,Lyft Line,750,750,2.99,987,lyft_line,19:26:04
1-Mar-18,Thursday,Lyft Lux,3335,3335,2.99,987,lyft_lux,19:26:04
1-Mar-18,Thursday,Lyft,1228,1228,2.99,987,lyft,19:26:04
1-Mar-18,Thursday,Lyft Plus,2217,2217,2.99,987,lyft_plus,19:26:04
1-Mar-18,Thursday,Lyft Lux SUV,4410,4410,2.99,987,lyft_luxsuv,19:26:04
1-Mar-18,Thursday,Lyft Premier,2274,2274,1.8,712,lyft_premier,19:27:04
1-Mar-18,Thursday,Lyft Line,669,669,1.8,712,lyft_line,19:27:04
1-Mar-18,Thursday,Lyft Lux,2978,2978,1.8,712,lyft_lux,19:27:04
1-Mar-18,Thursday,Lyft,1134,1134,1.8,712,lyft,19:27:04
1-Mar-18,Thursday,Lyft Plus,1953,1953,1.8,712,lyft_plus,19:27:04
1-Mar-18,Thursday,Lyft Lux SUV,4175,4175,1.8,712,lyft_luxsuv,19:27:04
1-Mar-18,Thursday,Lyft Premier,2301,2301,3.59,1034,lyft_premier,19:28:03
1-Mar-18,Thursday,Lyft Line,685,685,3.59,1034,lyft_line,19:28:03
1-Mar-18,Thursday,Lyft Lux,2962,2962,3.59,1034,lyft_lux,19:28:03
1-Mar-18,Thursday,Lyft,1141,1141,3.59,1034,lyft,19:28:03
1-Mar-18,Thursday,Lyft Plus,1983,1983,3.59,1034,lyft_plus,19:28:03
1-Mar-18,Thursday,Lyft Lux SUV,3847,3847,3.59,1034,lyft_luxsuv,19:28:03
1-Mar-18,Thursday,Lyft Premier,2224,2224,3.45,980,lyft_premier,19:29:03
1-Mar-18,Thursday,Lyft Line,717,717,3.45,980,lyft_line,19:29:03
1-Mar-18,Thursday,Lyft Lux,2867,2867,3.45,980,lyft_lux,19:29:03
1-Mar-18,Thursday,Lyft,1103,1103,3.45,980,lyft,19:29:03
1-Mar-18,Thursday,Lyft Plus,1916,1916,3.45,980,lyft_plus,19:29:03
1-Mar-18,Thursday,Lyft Lux SUV,3742,3742,3.45,980,lyft_luxsuv,19:29:03
1-Mar-18,Thursday,Lyft Premier,2207,2207,3.21,1037,lyft_premier,19:30:03
1-Mar-18,Thursday,Lyft Line,642,642,3.21,1037,lyft_line,19:30:03
1-Mar-18,Thursday,Lyft Lux,2829,2829,3.21,1037,lyft_lux,19:30:03
1-Mar-18,Thursday,Lyft,1107,1107,3.21,1037,lyft,19:30:03
1-Mar-18,Thursday,Lyft Plus,1905,1905,3.21,1037,lyft_plus,19:30:03
1-Mar-18,Thursday,Lyft Lux SUV,3701,3701,3.21,1037,lyft_luxsuv,19:30:03
1-Mar-18,Thursday,Lyft Premier,1529,1529,1.89,599,lyft_premier,19:31:03
1-Mar-18,Thursday,Lyft Line,470,470,1.89,599,lyft_line,19:31:03
1-Mar-18,Thursday,Lyft Lux,1981,1981,1.89,599,lyft_lux,19:31:03
1-Mar-18,Thursday,Lyft,784,784,1.89,599,lyft,19:31:03
1-Mar-18,Thursday,Lyft Plus,1321,1321,1.89,599,lyft_plus,19:31:03
1-Mar-18,Thursday,Lyft Lux SUV,2773,2773,1.89,599,lyft_luxsuv,19:31:03
1-Mar-18,Thursday,Lyft Premier,1744,1744,2.29,751,lyft_premier,19:32:03
1-Mar-18,Thursday,Lyft Line,539,539,2.29,751,lyft_line,19:32:03
1-Mar-18,Thursday,Lyft Lux,2250,2250,2.29,751,lyft_lux,19:32:03
1-Mar-18,Thursday,Lyft,884,884,2.29,751,lyft,19:32:03
1-Mar-18,Thursday,Lyft Plus,1506,1506,2.29,751,lyft_plus,19:32:03
1-Mar-18,Thursday,Lyft Lux SUV,3068,3068,2.29,751,lyft_luxsuv,19:32:03
1-Mar-18,Thursday,Lyft Premier,1368,1368,1.42,555,lyft_premier,19:33:04
1-Mar-18,Thursday,Lyft Line,441,441,1.42,555,lyft_line,19:33:04
1-Mar-18,Thursday,Lyft Lux,1769,1769,1.42,555,lyft_lux,19:33:04
1-Mar-18,Thursday,Lyft,711,711,1.42,555,lyft,19:33:04
1-Mar-18,Thursday,Lyft Plus,1183,1183,1.42,555,lyft_plus,19:33:04
1-Mar-18,Thursday,Lyft Lux SUV,2635,2635,1.42,555,lyft_luxsuv,19:33:04
1-Mar-18,Thursday,Lyft Premier,1631,1631,1.82,786,lyft_premier,19:34:03
1-Mar-18,Thursday,Lyft Line,502,502,1.82,786,lyft_line,19:34:03
1-Mar-18,Thursday,Lyft Lux,2091,2091,1.82,786,lyft_lux,19:34:03
1-Mar-18,Thursday,Lyft,836,836,1.82,786,lyft,19:34:03
1-Mar-18,Thursday,Lyft Plus,1410,1410,1.82,786,lyft_plus,19:34:03
1-Mar-18,Thursday,Lyft Lux SUV,2896,2896,1.82,786,lyft_luxsuv,19:34:03
1-Mar-18,Thursday,Lyft Premier,1891,1891,2.73,783,lyft_premier,19:35:04
1-Mar-18,Thursday,Lyft Line,561,561,2.73,783,lyft_line,19:35:04
1-Mar-18,Thursday,Lyft Lux,2445,2445,2.73,783,lyft_lux,19:35:04
1-Mar-18,Thursday,Lyft,950,950,2.73,783,lyft,19:35:04
1-Mar-18,Thursday,Lyft Plus,1631,1631,2.73,783,lyft_plus,19:35:04
1-Mar-18,Thursday,Lyft Lux SUV,3280,3280,2.73,783,lyft_luxsuv,19:35:04
1-Mar-18,Thursday,Lyft Premier,1562,1562,1.87,654,lyft_premier,19:36:04
1-Mar-18,Thursday,Lyft Line,480,480,1.87,654,lyft_line,19:36:04
1-Mar-18,Thursday,Lyft Lux,2017,2017,1.87,654,lyft_lux,19:36:04
1-Mar-18,Thursday,Lyft,800,800,1.87,654,lyft,19:36:04
1-Mar-18,Thursday,Lyft Plus,1349,1349,1.87,654,lyft_plus,19:36:04
1-Mar-18,Thursday,Lyft Lux SUV,2813,2813,1.87,654,lyft_luxsuv,19:36:04
1-Mar-18,Thursday,Lyft Premier,1422,1422,1.58,567,lyft_premier,19:37:03
1-Mar-18,Thursday,Lyft Line,448,448,1.58,567,lyft_line,19:37:03
1-Mar-18,Thursday,Lyft Lux,1840,1840,1.58,567,lyft_lux,19:37:03
1-Mar-18,Thursday,Lyft,735,735,1.58,567,lyft,19:37:03
1-Mar-18,Thursday,Lyft Plus,1229,1229,1.58,567,lyft_plus,19:37:03
1-Mar-18,Thursday,Lyft Lux SUV,2635,2635,1.58,567,lyft_luxsuv,19:37:03
1-Mar-18,Thursday,Lyft Premier,1785,1785,2.48,733,lyft_premier,19:38:03
1-Mar-18,Thursday,Lyft Line,550,550,2.48,733,lyft_line,19:38:03
1-Mar-18,Thursday,Lyft Lux,2308,2308,2.48,733,lyft_lux,19:38:03
1-Mar-18,Thursday,Lyft,901,901,2.48,733,lyft,19:38:03
1-Mar-18,Thursday,Lyft Plus,1540,1540,2.48,733,lyft_plus,19:38:03
1-Mar-18,Thursday,Lyft Lux SUV,3131,3131,2.48,733,lyft_luxsuv,19:38:03
1-Mar-18,Thursday,Lyft Premier,1516,1516,1.77,627,lyft_premier,19:39:03
1-Mar-18,Thursday,Lyft Line,484,484,1.77,627,lyft_line,19:39:03
1-Mar-18,Thursday,Lyft Lux,1959,1959,1.77,627,lyft_lux,19:39:03
1-Mar-18,Thursday,Lyft,780,780,1.77,627,lyft,19:39:03
1-Mar-18,Thursday,Lyft Plus,1310,1310,1.77,627,lyft_plus,19:39:03
1-Mar-18,Thursday,Lyft Lux SUV,2749,2749,1.77,627,lyft_luxsuv,19:39:03
1-Mar-18,Thursday,Lyft Premier,2410,2410,3.51,1240,lyft_premier,19:40:03
1-Mar-18,Thursday,Lyft Line,717,717,3.51,1240,lyft_line,19:40:03
1-Mar-18,Thursday,Lyft Lux,3080,3080,3.51,1240,lyft_lux,19:40:03
1-Mar-18,Thursday,Lyft,1195,1195,3.51,1240,lyft,19:40:03
1-Mar-18,Thursday,Lyft Plus,2079,2079,3.51,1240,lyft_plus,19:40:03
1-Mar-18,Thursday,Lyft Lux SUV,3978,3978,3.51,1240,lyft_luxsuv,19:40:03
1-Mar-18,Thursday,Lyft Premier,1390,1390,1.59,514,lyft_premier,19:41:04
1-Mar-18,Thursday,Lyft Line,424,424,1.59,514,lyft_line,19:41:04
1-Mar-18,Thursday,Lyft Lux,1806,1806,1.59,514,lyft_lux,19:41:04
1-Mar-18,Thursday,Lyft,719,719,1.59,514,lyft,19:41:04
1-Mar-18,Thursday,Lyft Plus,1201,1201,1.59,514,lyft_plus,19:41:04
1-Mar-18,Thursday,Lyft Lux SUV,2635,2635,1.59,514,lyft_luxsuv,19:41:04
1-Mar-18,Thursday,Lyft Premier,2093,2093,2.95,999,lyft_premier,19:42:03
1-Mar-18,Thursday,Lyft Line,628,628,2.95,999,lyft_line,19:42:03
1-Mar-18,Thursday,Lyft Lux,2687,2687,2.95,999,lyft_lux,19:42:03
1-Mar-18,Thursday,Lyft,1047,1047,2.95,999,lyft,19:42:03
1-Mar-18,Thursday,Lyft Plus,1806,1806,2.95,999,lyft_plus,19:42:03
1-Mar-18,Thursday,Lyft Lux SUV,3547,3547,2.95,999,lyft_luxsuv,19:42:03
1-Mar-18,Thursday,Lyft Premier,1525,1525,1.82,623,lyft_premier,19:43:03
1-Mar-18,Thursday,Lyft Line,470,470,1.82,623,lyft_line,19:43:03
1-Mar-18,Thursday,Lyft Lux,1972,1972,1.82,623,lyft_lux,19:43:03
1-Mar-18,Thursday,Lyft,783,783,1.82,623,lyft,19:43:03
1-Mar-18,Thursday,Lyft Plus,1318,1318,1.82,623,lyft_plus,19:43:03
1-Mar-18,Thursday,Lyft Lux SUV,2763,2763,1.82,623,lyft_luxsuv,19:43:03
1-Mar-18,Thursday,Lyft Premier,1565,1565,2.07,572,lyft_premier,19:44:03
1-Mar-18,Thursday,Lyft Line,479,479,2.07,572,lyft_line,19:44:03
1-Mar-18,Thursday,Lyft Lux,2034,2034,2.07,572,lyft_lux,19:44:03
1-Mar-18,Thursday,Lyft,798,798,2.07,572,lyft,19:44:03
1-Mar-18,Thursday,Lyft Plus,1351,1351,2.07,572,lyft_plus,19:44:03
1-Mar-18,Thursday,Lyft Lux SUV,2830,2830,2.07,572,lyft_luxsuv,19:44:03
1-Mar-18,Thursday,Lyft Premier,2049,2049,3.04,894,lyft_premier,19:45:03
1-Mar-18,Thursday,Lyft Line,604,604,3.04,894,lyft_line,19:45:03
1-Mar-18,Thursday,Lyft Lux,2643,2643,3.04,894,lyft_lux,19:45:03
1-Mar-18,Thursday,Lyft,1023,1023,3.04,894,lyft,19:45:03
1-Mar-18,Thursday,Lyft Plus,1767,1767,3.04,894,lyft_plus,19:45:03
1-Mar-18,Thursday,Lyft Lux SUV,3497,3497,3.04,894,lyft_luxsuv,19:45:03
1-Mar-18,Thursday,Lyft Premier,1812,1812,2.59,726,lyft_premier,19:46:03
1-Mar-18,Thursday,Lyft Line,529,529,2.59,726,lyft_line,19:46:03
1-Mar-18,Thursday,Lyft Lux,2345,2345,2.59,726,lyft_lux,19:46:03
1-Mar-18,Thursday,Lyft,912,912,2.59,726,lyft,19:46:03
1-Mar-18,Thursday,Lyft Plus,1562,1562,2.59,726,lyft_plus,19:46:03
1-Mar-18,Thursday,Lyft Lux SUV,3171,3171,2.59,726,lyft_luxsuv,19:46:03
1-Mar-18,Thursday,Lyft Premier,1629,1629,2.08,667,lyft_premier,19:47:03
1-Mar-18,Thursday,Lyft Line,498,498,2.08,667,lyft_line,19:47:03
1-Mar-18,Thursday,Lyft Lux,2106,2106,2.08,667,lyft_lux,19:47:03
1-Mar-18,Thursday,Lyft,830,830,2.08,667,lyft,19:47:03
1-Mar-18,Thursday,Lyft Plus,1406,1406,2.08,667,lyft_plus,19:47:03
1-Mar-18,Thursday,Lyft Lux SUV,2910,2910,2.08,667,lyft_luxsuv,19:47:03
1-Mar-18,Thursday,Lyft Premier,1707,1707,1.97,835,lyft_premier,19:48:04
1-Mar-18,Thursday,Lyft Line,505,505,1.97,835,lyft_line,19:48:04
1-Mar-18,Thursday,Lyft Lux,2188,2188,1.97,835,lyft_lux,19:48:04
1-Mar-18,Thursday,Lyft,871,871,1.97,835,lyft,19:48:04
1-Mar-18,Thursday,Lyft Plus,1476,1476,1.97,835,lyft_plus,19:48:04
1-Mar-18,Thursday,Lyft Lux SUV,3001,3001,1.97,835,lyft_luxsuv,19:48:04
1-Mar-18,Thursday,Lyft Premier,1753,1753,2.31,756,lyft_premier,19:49:04
1-Mar-18,Thursday,Lyft Line,524,524,2.31,756,lyft_line,19:49:04
1-Mar-18,Thursday,Lyft Lux,2261,2261,2.31,756,lyft_lux,19:49:04
1-Mar-18,Thursday,Lyft,888,888,2.31,756,lyft,19:49:04
1-Mar-18,Thursday,Lyft Plus,1513,1513,2.31,756,lyft_plus,19:49:04
1-Mar-18,Thursday,Lyft Lux SUV,3080,3080,2.31,756,lyft_luxsuv,19:49:04
1-Mar-18,Thursday,Lyft Premier,1575,1575,1.95,640,lyft_premier,19:50:03
1-Mar-18,Thursday,Lyft Line,475,475,1.95,640,lyft_line,19:50:03
1-Mar-18,Thursday,Lyft Lux,2037,2037,1.95,640,lyft_lux,19:50:03
1-Mar-18,Thursday,Lyft,805,805,1.95,640,lyft,19:50:03
